Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20
20-07-2008 3.35,3095.78,2474.58,2230.5643,1198.8311,1.2499,100,102.0686,0.1257,1.5816,0.025,0.0018,0.9599947098463508,223.667,0,7.992,428.9826,9.220772188738414,0.9651,195.02958469652316,12.5389,1.3825
22-07-2008 8.41,3004.58,2428.37,2188.0678,877.6266,0.9262,100,98.657,0.122,1.5816,0.013683803656081076,0.0036,0.9519339835345373,194.985,0,13.6872,410.3739,10.4109,0.9633,204.95828290092004,12.3015,1.4119
19-07-2008 13.17,3095.78,2428.37,2184.4333,1594.9237,1.3681,100,95.4878,0.1212,1.5816,0.02490010908995111,-0.0092,0.956761109634595,226.0086,0,8.0078,405.9835,9.914554673254475,0.9746,188.45352105642937,12.2726,1.4071
22-07-2008 2.59,3075.44,2558.63,2236.9893,879.1326,0.7884,100,100.1456,0.1185,1.5816,0.020270726233047265,-0.0179,0.9665751570909498,194.8965,0,7.9558,422.9133,9.1999,0.962,185.9356001754687,12.2295,1.422
19-07-2008 22.52,3008.49,2610.98,2184.9391,939.3618,1.2767,100,104.3214,0.1257,1.5322,0.025,-0.0045,0.9557846848380076,203.2487,0,10.3473,407.7504,9.560954368142204,0.9695,189.4173301716681,12.5635,1.3899
19-07-2008 19.45,3045.73,2515.43,2184.4333,1050.664,1.271,100,105.9326,0.1257,1.5359,0.023557494675828357,0.0017,0.9569448033125317,196.7152,0,7.9558,409.6642,9.921784803789231,0.9658,183.3869,12.5251,1.3981
19-07-2008 19.44,3095.78,2576.94,2184.4333,1176.1098,1.2417,100,103.2867,0.1257,1.5816,-0.019916499371515597,-0.0101,0.9490503914725185,205.1548,0,10.5702,407.6578,9.357876016314739,0.9733,205.9542668126846,12.4252,1.4216
20-07-2008 3.35,3077.19,2428.37,2184.4333,877.6266,1.5509,100,107.4536,0.1257,1.4729,-0.011162246859417581,0.0142,0.9501582818099835,204.0378,0,13.6872,418.7343,9.939710912545564,0.9631,183.3869,11.799,1.4117
19-07-2008 15.22,3063.75,2428.37,2253.2971,1493.4057,1.5509,100,100.4234,0.1235,1.5816,-0.003552303963128051,0.0131,0.9680161765343734,210.2009,0,7.9558,413.762,9.1999,0.9647,183.3869,12.4573,1.4044
19-07-2008 15.22,3012.05,2428.37,2264.7785,1515.6346,1.2931,100,95.4878,0.1222,1.5526,0.011129042486658313,-0.0049,0.9433,199.3317,0,9.0893,407.5308,10.111970535059758,0.9666,183.3869,12.5425,1.4031
19-07-2008 11.55,3095.78,2428.37,2264.1283,1417.5684,1.5509,100,97.17,0.1257,1.5518,-0.006274139231438566,0.0093,0.9433,200.8704,0,7.9558,413.664,9.548317093296168,0.9722,183.3869,12.4527,1.4049
19-07-2008 20.24,3023.3,2507.58,2184.4333,1374.3418,1.4045,100,104.0437,0.1245,1.5816,0.01398593530048015,0.0132,0.9581306403203007,199.6597,0,8.4488,428.9826,9.1999,0.9682,189.00510801536856,12.4141,1.41
19-07-2008 21.35,3095.78,2428.37,2228.5108,1698.0172,0.9772,100,99.0546,0.1247,1.5816,0.012743572816392107,0.006,0.9531655255933519,198.5201,0,8.7805,417.7566,9.564434807962202,0.9728,193.29839457237702,12.5635,1.384
20-07-2008 3.35,3061.03,2483.13,2184.4333,1698.0172,1.0299,100,100.4102,0.1257,1.5738,0.01466403521373856,0.0004,0.9582899469006863,194.8646,0,8.3935,417.4029,9.807293993385874,0.9629,183.3869,12.5635,1.3989
19-07-2008 21.35,3094.28,2428.37,2185.2428,989.9682,0.8094,100,104.9774,0.1236,1.5205,0.025,-0.0043,0.9493622540645461,198.1296,0,8.234,426.342,10.153377646387083,0.9643,215.5977,12.4808,1.4054
19-07-2008 13.17,3095.78,2511.93,2184.4333,1356.9225,1.2156,100,105.7089,0.1223,1.5693,-0.008253556288651464,-0.0111,0.9433,204.1962,0,11.6654,412.5915,10.4109,0.9678,188.04216852083042,12.5635,1.3878
19-07-2008 20.24,3055.89,2467.42,2235.1189,1698.0172,0.8732,100,100.5222,0.1228,1.5251,-0.019297025548218105,0.0052,0.9433,226.0086,0,8.0543,421.0638,9.64668254118237,0.9706,183.3869,12.5635,1.426
22-07-2008 8.41,3011.67,2474.16,2199.1606,877.6266,1.197,100,104.3205,0.123,1.578,0.025,0.0027,0.9561954372441983,199.5027,0,10.7921,412.5586,9.230704855464912,0.9697,183.3869,12.5635,1.4066
22-07-2008 11.47,3067.73,2428.37,2211.0876,877.6266,1.5509,100,100.0695,0.1206,1.518,0.002897071185338284,0.0079,0.9495596920942171,201.3826,0,10.6491,428.9826,9.1999,0.9642,185.7384049714037,12.5635,1.411
19-07-2008 15.22,3070.11,2428.37,2188.3253,1332.8172,1.1665,100,102.031,0.1213,1.4368,-0.008521351311647317,0.0024,0.953989300738315,195.8547,0,13.6872,424.646,9.995982864853609,0.9645,183.3869,12.5635,1.4107
19-07-2008 21.35,3044.99,2442.49,2223.9682,877.6266,1.3238,100,107.8711,0.1257,1.5534,0.004932938996025382,-0.0037,0.9484082728988926,199.7055,0,11.2795,428.6965,9.766336016727195,0.9607,183.3869,12.5374,1.4193
19-07-2008 14.43,3070.56,2533.25,2184.4333,877.6266,1.4368,100,105.0951,0.1253,1.5441,-0.011548652914517834,-0.0179,0.9604976653604288,195.6303,0,9.6146,404.5667,9.777670490106493,0.9646,183.3869,12.3507,1.4265
21-07-2008 11.53,3070.33,2555.29,2270.2556,877.6266,1.5509,100,101.408,0.1245,1.5816,0.01674625165109532,0.0081,0.9455651273162258,207.4527,0,9.4642,424.1933,9.1999,0.9615,198.73901351499921,12.5635,1.4075
19-07-2008 14.43,3095.78,2481.83,2207.7246,1044.9024,1.5509,100,102.5553,0.1187,1.531,0.00459159550421993,0.0014,0.9542819474071687,204.3657,0,10.055,416.385,10.247641275552008,0.9662,186.24675333138782,12.2201,1.4182
22-07-2008 11.47,3074.54,2554.69,2200.2425,877.6266,1.1211,100,98.3105,0.1185,1.5387,0.025,-0.0179,0.9555916721090422,220.026,0,9.1729,408.7743,9.553425558690115,0.9673,196.65096233795356,10.7029,1.4179
19-07-2008 13.17,3092.95,2459.91,2189.7467,992.8866,1.1973,100,101.5085,0.1232,1.535,0.02219610626886112,-0.0002,0.9635438415894902,226.0086,0,9.5834,426.5442,9.1999,0.9683,183.3869,12.5196,1.3944
22-07-2008 14.00,3095.78,2595.28,2184.4333,1026.5033,1.3945,100,102.885,0.1244,1.5816,0.0047418176855317535,0.0166,0.9509900235949257,198.1782,0,8.7292,415.0014,9.936277506594472,0.9687,186.30544825485816,12.5635,1.3938
19-07-2008 19.44,3021.82,2428.37,2219.216,877.6266,1.5509,100,104.4728,0.1204,1.4889,0.025,0.0187,0.9584754811661131,196.8207,0,10.5182,410.5076,9.95042606994902,0.9654,183.3869,12.5134,1.4278
19-07-2008 21.35,3048.29,2627.55,2184.4333,1309.9388,1.283,100,95.868,0.1257,1.5065,-0.009101760826660638,0.0002,0.9498201321027392,211.2967,0,11.1959,428.4978,9.1999,0.967,186.59593845913238,12.5635,1.4001
22-07-2008 0.03,2939.7,2492.37,2262.0907,1003.5578,1.3623,100,102.4593,0.1254,1.5816,0.005253687659588879,-0.0162,0.9433,205.5909,0,10.1055,423.7585,9.955018702881073,0.9676,194.78041910746506,11.7525,1.4278
19-07-2008 11.55,3095.78,2428.37,2184.4333,1372.7064,1.5509,100,97.3367,0.1232,1.5388,0.004691389260840962,-0.0179,0.9574997225867858,214.5825,0,8.6484,415.5373,9.1999,0.97,183.56037686837098,12.2604,1.407
19-07-2008 15.22,3007.93,2462.94,2185.2402,877.6266,1.4082,100,104.9828,0.1203,1.5753,-0.011179806566721849,-0.0179,0.9493980300312925,192.9787,0,9.4532,423.6819,9.1999,0.9663,183.3869,12.5416,1.419
19-07-2008 12.32,3079.57,2428.37,2210.7964,1187.2925,1.3623,100,100.2353,0.1257,1.5816,0.009331622255686197,0.0075,0.9621486530492483,205.8123,0,7.9558,415.3607,9.796709849405945,0.9681,185.6889880015459,12.5635,1.3937
22-07-2008 14.00,3079.35,2428.37,2184.4333,1584.1626,1.3816,100,104.2309,0.1257,1.5816,0.008897362499995932,0.0091,0.9487392210672392,220.6423,0,10.4646,407.9688,9.464992223539024,0.9683,193.5219390287375,12.5635,1.3976
22-07-2008 11.47,2979.36,2542.65,2188.5271,912.1099,1.52,100,100.8614,0.1222,1.4978,0.025,0.0055,0.9433,204.7736,0,11.3261,420.0904,9.1999,0.9613,188.20794580909237,12.3757,1.4245
19-07-2008 19.44,3059.83,2428.37,2229.0833,1534.8876,1.2057,100,104.9892,0.1236,1.5816,0.022180372733170077,0.0019,0.9551523297931926,201.3719,0,8.9895,415.5738,9.42894788181274,0.9638,192.8415286376366,12.4672,1.3883
19-07-2008 17.53,3026.56,2428.37,2197.7492,1133.1245,1.277,100,105.1452,0.1257,1.5809,-0.0027261961016388486,-0.0036,0.9648675830730196,197.9351,0,12.5816,414.6819,10.383236030585378,0.9653,183.3869,12.4915,1.3825
22-07-2008 2.59,3095.78,2428.37,2184.4333,912.7223,1.3518,100,95.4878,0.1191,1.5443,-0.00015939223889720883,0.0053,0.9534957042018246,203.3833,0,8.1664,410.5321,9.1999,0.9671,191.61781820252358,12.5635,1.4047
19-07-2008 22.52,3068.98,2478.57,2184.4333,877.6266,1.0095,100,101.7993,0.1249,1.4967,-0.03530700368603966,-0.0096,0.9603860171611176,200.0827,0,9.8265,409.8124,9.584581258805509,0.9647,188.55904853121046,12.3302,1.4213
20-07-2008 3.35,3095.78,2428.37,2184.4333,912.7113,1.342,100,103.5213,0.1222,1.5816,0.025,-0.0051,0.9468901297294732,205.4062,0,7.9558,420.5948,10.053047235364293,0.9646,193.67283843996063,12.2626,1.4252
19-07-2008 13.17,3095.78,2554.45,2184.4333,988.3041,1.39,100,102.8146,0.125,1.5463,0.009410929390662487,-0.0112,0.9490426046213053,195.402,0,7.9558,426.4794,9.647368881113893,0.966,185.19207822546474,12.2769,1.3886
22-07-2008 14.00,3095.78,2428.37,2184.4333,877.6266,1.3601,100,105.0822,0.1186,1.5816,-0.00669829130512351,0.0023,0.9605564315658985,192.9787,0,11.384,426.9615,9.1999,0.9614,186.69141168499252,12.4977,1.4107
22-07-2008 14.00,3095.78,2547.84,2185.6231,948.8132,1.5509,100,99.1176,0.1257,1.5816,-0.006850432827508995,-0.0147,0.9433,210.8632,0,12.1808,428.9826,9.1999,0.9658,183.3869,12.4041,1.4168
19-07-2008 15.22,3038.17,2439.14,2232.0927,877.6266,1.1181,100,95.4878,0.1205,1.5326,-0.017966495796503414,0.0084,0.9607647024305502,206.7643,0,8.3138,415.9325,9.41184171355124,0.9652,186.50992953774826,12.4236,1.3929
19-07-2008 19.44,3087.66,2442.12,2184.4333,1200.7018,1.4502,100,107.8711,0.122,1.5648,0.019893934130961625,0.014,0.9433,204.0373,0,11.3277,422.6221,9.673639812018203,0.9688,188.999402319832,12.3288,1.3898
22-07-2008 11.47,3095.78,2428.37,2184.4333,910.5817,0.9786,100,101.7172,0.1257,1.5355,-0.0013149069624274964,-0.0179,0.9681025450598232,201.3066,0,8.844,404.5667,9.386618640739012,0.9721,186.423462337202,12.3329,1.394
19-07-2008 13.17,3068.26,2428.37,2234.9182,982.8963,1.1714,100,95.4878,0.1257,1.5627,0.007551033218879434,0.0032,0.9560383368217933,202.0341,0,11.997,421.0998,9.1999,0.9682,184.08473300746422,12.5635,1.4237
22-07-2008 2.59,3095.78,2472.37,2184.4333,1583.1548,1.4478,100,101.3028,0.1225,1.5074,-0.005898629712213194,0.0192,0.9546542125321417,199.0931,0,10.5245,422.7206,9.485685641160272,0.9661,183.3869,11.2271,1.3903
19-07-2008 12.32,3074.7,2548.93,2225.2182,1698.0172,1.5509,100,107.0365,0.1244,1.5358,0.025,-0.0054,0.9505721795207497,213.1627,0,9.3673,414.3553,9.1999,0.9634,185.5243518124018,12.3665,1.4278
22-07-2008 2.59,3095.78,2428.37,2184.4333,1326.4259,1.3461,100,103.3551,0.1257,1.5816,0.025,0.0094,0.958936718008041,218.0782,0,10.4806,404.5667,9.773021896426794,0.9672,191.0229679511404,12.5244,1.4278
19-07-2008 19.44,3020.46,2428.37,2184.4333,877.6266,1.5509,100,105.312,0.1228,1.573,0.0037555670247331942,-0.0179,0.9436677659909787,197.921,0,8.1632,426.0352,9.342107161106028,0.965,186.5873007367053,10.7029,1.4112
19-07-2008 15.22,3035.17,2431.89,2184.4333,877.6266,1.5509,100,100.7121,0.1257,1.5816,-0.02768625149487796,0.0039,0.9490583900749447,200.5022,0,13.1455,428.9826,9.532288792840278,0.9658,190.0218237178316,12.2359,1.4145
19-07-2008 11.55,3031.32,2428.37,2221.5472,877.6266,1.5509,100,104.779,0.1257,1.4368,0.025,0.0017,0.9644274234674053,197.5467,0,7.9558,421.9225,10.017353193472943,0.9624,198.8464501871208,12.4497,1.3825
19-07-2008 20.24,3028.95,2486.96,2270.2556,878.1966,1.227,100,102.9648,0.1222,1.5816,0.025,-0.0179,0.9587278666379263,199.0915,0,8.3415,414.7465,9.1999,0.9613,190.50532874094426,12.3448,1.4206
19-07-2008 22.52,3095.78,2607.38,2224.9986,1357.9737,1.381,100,95.4878,0.1236,1.5225,0.009114499937480048,-0.0118,0.9433,201.5331,0,10.8017,404.5667,9.803382850190735,0.9685,194.08518731284786,12.3044,1.3825
19-07-2008 20.24,3095.78,2444.12,2270.2556,1362.9346,0.7884,100,107.8711,0.1257,1.5489,-0.0367,-0.0144,0.9533105736760744,226.0086,0,7.9558,405.7188,9.298629030530654,0.9706,185.58375015039758,12.4719,1.4278
19-07-2008 22.52,3095.78,2436.09,2184.4333,877.6266,1.3505,100,107.8711,0.1257,1.5816,0.008436776523888651,0.0163,0.9589226622721527,226.0086,0,11.1473,421.6553,9.47842336804514,0.9678,192.6549076752506,12.5635,1.4204
21-07-2008 11.53,3095.78,2469.59,2184.4333,1149.3474,1.5455,100,102.4556,0.1246,1.565,-0.0367,0.0021,0.9512157873446524,200.4642,0,8.7021,428.9826,9.210191485045009,0.972,183.3869,12.5635,1.4145
19-07-2008 14.43,3075.18,2569.55,2217.4078,1011.0533,1.3809,100,103.0514,0.1231,1.5756,0.025,-0.0101,0.9597905944119758,195.4018,0,8.2934,422.313,9.508550239672656,0.9664,183.3869,10.7029,1.4278
19-07-2008 20.24,3087.03,2428.37,2216.29,877.6266,1.5509,100,95.4878,0.1185,1.494,0.025,0.0001,0.9625508206667241,198.2413,0,9.7657,428.9826,9.1999,0.9653,183.3869,12.3682,1.394
19-07-2008 21.35,3041.03,2428.37,2219.1141,877.6266,1.5509,100,101.6627,0.1242,1.4944,0.025,0.0026,0.9433,196.2902,0,13.6507,411.9512,9.244029190431277,0.952,187.8797027593934,12.4594,1.3981
19-07-2008 11.55,3085.4,2428.37,2184.4333,1269.3606,1.5509,100,100.7842,0.1257,1.5812,0.018002616810003667,0.011,0.9531330067997464,193.6953,0,7.9558,426.706,9.1999,0.9608,183.3869,12.5219,1.4237
21-07-2008 11.53,3001.06,2428.37,2224.8363,877.6266,1.5263,100,103.1295,0.1185,1.5816,0.025,-0.0063,0.9433,202.5611,0,13.6872,423.8405,10.129819184740116,0.9668,184.19446727300934,12.4306,1.4056
19-07-2008 19.45,3073.76,2542.89,2184.4333,877.6266,1.4666,100,100.1203,0.121,1.5072,-0.007772301136270669,0.0141,0.9542458133611303,195.2218,0,10.443,414.7348,9.470080545806077,0.955,189.69992455789176,12.4443,1.3977
19-07-2008 20.24,3095.78,2428.37,2238.5329,877.6266,1.5509,100,100.4412,0.1246,1.5726,-0.0005093992653960027,-0.0056,0.9599000194732563,199.836,0,11.2616,419.3822,10.22678527253799,0.9666,183.3869,12.5635,1.4237
21-07-2008 11.53,3095.78,2428.37,2218.2597,929.6825,1.5509,100,98.7383,0.1198,1.5237,-0.00856386079216078,0.0109,0.9650627307935791,194.9216,0,8.9793,424.4406,9.57360329896706,0.9701,183.92143766476912,12.2652,1.3929
19-07-2008 15.22,3095.78,2428.37,2184.4333,1336.0839,1.5509,100,101.126,0.1193,1.5588,0.021102676528839494,-0.0071,0.9551398264833559,201.2639,0,12.4069,428.5916,9.1999,0.9658,194.6949629287485,12.5635,1.4208
19-07-2008 11.55,2982.99,2428.37,2184.4333,1036.496,1.4035,100,101.8207,0.1253,1.5171,-0.022260832489375812,-0.0119,0.951502281741822,215.655,0,9.4826,419.1262,9.556362953991204,0.9648,184.40584793668805,12.5635,1.3851
19-07-2008 13.17,3095.78,2428.37,2228.8874,1177.0148,1.4236,100,95.4878,0.1185,1.5816,-0.028959203408282206,-0.0179,0.9484571507227539,212.164,0,8.8345,425.3998,9.945284221033985,0.9619,192.68253336111087,12.4469,1.4133
19-07-2008 19.45,3081.27,2482.53,2246.9644,877.6266,0.8726,100,103.6729,0.1257,1.5774,-0.0019908264386379777,0.0051,0.9505131059264317,199.7382,0,8.9482,420.9084,9.731536909144975,0.9694,190.97484189089883,12.5635,1.3951
19-07-2008 14.43,3095.78,2460.69,2225.6936,1508.1197,1.5509,100,102.0653,0.1247,1.572,-0.02566969751949277,-0.015,0.9503782323896152,204.967,0,8.7459,418.0143,9.713525995386851,0.969,187.4145636061144,12.4743,1.4278
19-07-2008 15.22,3095.78,2457.3,2235.0645,877.6266,1.3691,100,102.8339,0.1243,1.4945,-0.009329266569669164,0.0026,0.9581827593355672,192.9787,0,7.9558,404.5667,9.1999,0.9637,189.47867039763176,12.5187,1.4051
21-07-2008 11.53,3051.5,2444.55,2184.6891,877.6266,1.4103,100,98.36,0.1257,1.5816,-0.008153410934703604,0.0096,0.9514721711188522,200.0543,0,8.9668,410.451,10.4109,0.9623,186.72635007252646,12.5635,1.4086
21-07-2008 11.53,3041.5,2486.83,2188.6166,983.6556,1.3614,100,101.1349,0.1257,1.5085,0.025,0.0155,0.9628792274459538,205.6726,0,11.9084,417.7273,9.1999,0.9689,186.103489906727,12.5635,1.4232
19-07-2008 22.52,3069.97,2428.37,2187.2798,1495.5167,1.5441,100,100.0701,0.1257,1.5676,0.025,-0.0096,0.9501637244154556,194.6222,0,11.8323,412.1115,9.608826880291254,0.9663,183.3869,12.5264,1.4269
22-07-2008 2.59,3094.56,2481.47,2184.4333,877.6266,0.9192,100,95.9165,0.1257,1.5666,0.0017368190928569848,0.0028,0.9658928007927057,196.7665,0,9.1353,404.5667,9.85895018639134,0.9655,194.5176476827862,12.3672,1.3972
22-07-2008 2.59,3095.78,2428.37,2184.4333,1341.2335,1.5509,100,95.4878,0.1252,1.5546,-0.005337738905290898,-0.0179,0.9539188090591274,226.0086,0,7.9558,422.756,9.656410419452104,0.9671,189.7737783343139,12.3019,1.3825
19-07-2008 12.32,3037.87,2428.37,2213.8414,1694.0963,1.2351,100,95.4878,0.1211,1.5284,0.0032339773246085265,-0.0103,0.9433,201.0104,0,7.9558,417.5671,9.474051556080642,0.9619,204.45405376915232,12.3872,1.4102
19-07-2008 17.53,3075.09,2463.7,2195.7161,910.7921,1.5509,100,105.4144,0.1257,1.5816,0.008801184918916797,0.0011,0.9535063132013215,196.1033,0,10.4781,421.3379,10.4109,0.9678,215.5977,12.4122,1.3825
20-07-2008 3.35,2959.8,2428.37,2219.4646,877.6266,0.9035,100,98.5358,0.12,1.4985,-0.012791621207322053,0.0038,0.9578547527111948,226.0086,0,12.6503,428.9826,9.535139056375744,0.9697,190.9887106172061,12.4001,1.4122
19-07-2008 13.17,3095.78,2428.37,2194.0084,1648.1875,0.7884,100,97.6555,0.1225,1.5816,0.003666302807618392,-0.0096,0.9496369982670426,204.9904,0,8.5128,428.9826,9.1999,0.9689,183.3869,12.4302,1.4066
19-07-2008 15.22,3012.47,2541.16,2202.5028,1268.8365,0.7884,100,107.8711,0.1211,1.4863,0.001456969966535885,-0.0108,0.9595583953481124,203.8993,0,10.8695,404.5667,9.84664356130568,0.9612,184.7235405682947,12.4999,1.3825
22-07-2008 14.00,3095.78,2465.29,2184.4333,877.6266,1.5509,100,101.6237,0.1185,1.5816,0.006523758462101861,-0.0094,0.9486840858457194,200.1125,0,10.6433,427.7334,10.18769355714012,0.9621,185.00855101745694,12.436,1.427
22-07-2008 11.47,3095.78,2428.37,2184.4333,1125.7453,1.5509,100,101.1312,0.1226,1.5816,-0.004328747071691988,0.0154,0.9436459626693732,202.3441,0,9.3575,422.888,9.69550023465951,0.97,183.3869,12.4636,1.4072
19-07-2008 19.44,3039.6,2428.37,2184.4333,877.6266,1.2342,100,107.8711,0.1211,1.541,-0.00010192227302606091,0.0095,0.9624691377611304,200.6079,0,13.5729,414.7603,9.230577969277233,0.9683,188.10755008118517,12.5635,1.4014
22-07-2008 2.59,3078.72,2428.37,2197.7049,877.6266,0.9633,100,103.6163,0.1256,1.5618,0.025,0.0055,0.9539859876308915,204.2495,0,7.9558,412.7882,10.110545935123758,0.9662,185.78989459474943,12.379,1.4278
21-07-2008 8.21,2969.64,2597.72,2188.8554,1369.1739,1.0802,100,102.2419,0.1253,1.5816,-0.0002926362523838835,-0.0075,0.9433,202.4615,0,8.7958,425.1006,9.730750543298255,0.9723,186.5168037251798,12.3472,1.4278
19-07-2008 21.35,2990.06,2428.37,2227.0602,1244.7137,1.4974,100,101.8491,0.1236,1.5376,-0.027814808170873874,-0.0036,0.9547401600522314,226.0086,0,8.2087,428.9826,9.1999,0.97,194.85088861465616,12.4931,1.4198
20-07-2008 3.35,3094.29,2445.12,2184.4333,1358.6987,1.5268,100,106.6687,0.1256,1.5291,-0.030271311391225512,-0.0086,0.9648166616506987,196.8047,0,10.0452,415.1853,9.483780885807814,0.9709,186.0978262001189,12.4179,1.4054
19-07-2008 13.17,3079.35,2428.37,2184.4333,1698.0172,1.5509,100,95.4878,0.1257,1.5816,0.004740683552663008,0.0202,0.9626999393418996,207.1974,0,10.8074,428.0584,9.53619961749037,0.9654,187.37639607003425,12.5082,1.4173
19-07-2008 13.17,3088.99,2428.37,2184.4333,1323.5818,1.3017,100,98.8778,0.1257,1.5816,0.006652711803348581,-0.0136,0.9502569388975773,205.4563,0,8.7867,424.2168,9.87650215706328,0.9622,185.25221036997226,12.5635,1.4201
22-07-2008 2.59,3091.45,2491.25,2248.0181,877.6266,1.1669,100,95.4878,0.1257,1.574,0.025,-0.0034,0.9482897911033871,206.4292,0,9.8288,415.9369,9.726063471454161,0.9672,185.90799585410667,12.5252,1.4278
20-07-2008 3.35,3095.78,2428.37,2184.4333,1010.8808,1.3575,100,95.4878,0.1257,1.5816,-0.008688562654819368,-0.004,0.9497221312441405,209.3605,0,7.9558,416.478,9.54169574389851,0.9677,185.04543839545772,12.5635,1.4016
19-07-2008 13.17,3040.03,2428.37,2184.4333,1479.6284,1.2647,100,102.444,0.1185,1.5078,-0.008948566373174439,0.0028,0.9436754117530863,207.381,0,13.6872,417.8688,9.446376162827313,0.964,193.12904242672448,12.5635,1.4202
19-07-2008 17.53,3030.5,2482.07,2202.5852,1091.2935,1.4406,100,102.495,0.1242,1.537,-0.02145022268355801,-0.0179,0.9478598792077182,203.769,0,12.0584,417.6747,10.324231693029565,0.9628,183.3869,12.5382,1.3978
19-07-2008 17.53,3017.79,2504.44,2188.863,1590.4366,1.2075,100,95.876,0.1185,1.5816,-0.0011251416436479714,0.0138,0.9518018178162995,208.1725,0,9.726,414.7882,9.619248100943665,0.9612,184.37436583780863,12.3816,1.3941
21-07-2008 8.21,3095.78,2564.03,2246.6686,877.6266,1.4537,100,97.2508,0.1204,1.51,-0.004901709106390109,-0.0142,0.9481178066145325,195.7411,0,9.7695,410.1766,9.592364450023483,0.9667,190.28510995143031,12.5635,1.4188
19-07-2008 12.32,3055.55,2428.37,2184.4333,1114.4212,0.9175,100,95.4878,0.1211,1.5712,0.020644310418485426,0.0142,0.9505381265296757,215.2687,0,13.6872,420.5046,9.314721017836595,0.9665,187.31572946645156,12.3082,1.4278
22-07-2008 14.00,3089.77,2474.37,2227.3646,877.6266,1.4134,100,101.8903,0.1257,1.5121,0.025,-0.0092,0.9604737707467573,201.7481,0,7.9558,416.8542,9.599286184631952,0.9605,187.41747963722267,12.3989,1.3825
19-07-2008 22.52,3017.42,2440.62,2184.4333,1065.3278,1.3275,100,102.3265,0.1205,1.5624,-0.0367,0.0009,0.9433,192.9787,0,13.4646,418.432,9.699137348784161,0.971,183.3869,12.2682,1.4215
19-07-2008 17.53,3095.78,2455.29,2184.4333,877.6266,1.5509,100,103.7265,0.1257,1.5816,-0.007264829030830691,-0.0077,0.9496512245525518,226.0086,0,9.318,425.4571,9.975156533618371,0.9713,191.5956595955819,12.5635,1.4089
19-07-2008 22.52,3095.78,2476.63,2184.4333,1383.9084,0.7884,100,95.4878,0.1257,1.5816,-0.007274238175140148,-0.0001,0.9504480403720794,226.0086,0,7.9558,418.1216,9.1999,0.9667,183.3869,12.5635,1.4023
22-07-2008 2.59,2963.4,2627.27,2202.5399,1609.0718,1.0738,100,99.488,0.1215,1.5161,0.0035943236089889113,0.0071,0.9615110179579702,197.286,0,10.1738,425.7486,9.718609237552869,0.9667,183.3869,12.5546,1.3985
19-07-2008 19.45,3095.78,2428.37,2184.4333,877.6266,1.4411,100,104.3293,0.1239,1.5583,0.025,0.0019,0.9524489834601125,198.4595,0,9.608,422.0354,9.1999,0.9698,183.3869,12.5635,1.395
19-07-2008 20.24,3095.78,2480.51,2231.7266,877.6266,1.4926,100,104.947,0.1257,1.5718,0.025,0.0206,0.9547020283532395,196.3341,0,7.9558,428.4437,10.123740370189289,0.9618,186.57306908923618,12.3758,1.3932
